datetime,vt_symbol,direction,price,volume,reason,entry_price,pnl_pct,hold_days
2025-03-18 00:00:00,300476.SZSE,Long,91.36,14000.0,signal_buy,91.36,0.0,0
2025-03-18 00:00:00,600183.SSE,Long,29.63,27600.0,signal_buy,29.63,0.0,0
2025-03-18 00:00:00,601100.SSE,Long,86.09,11800.0,signal_buy,86.09,0.0,0
2025-03-18 00:00:00,601689.SSE,Long,61.36,13900.0,signal_buy,61.36,0.0,0
2025-03-18 00:00:00,603296.SSE,Long,82.4,10400.0,signal_buy,82.4,0.0,0
2025-03-18 00:00:00,603893.SSE,Short,163.9,6200.0,max_hold(10d),159.59,2.7,10
2025-03-18 00:00:00,688256.SSE,Long,749.0,1300.0,signal_buy,749.0,0.0,0
2025-03-18 00:00:00,688506.SSE,Short,219.51,4700.0,max_hold(10d),215.43,1.89,10
2025-03-20 00:00:00,000596.SZSE,Short,173.23,4300.0,stop_loss(-5.2%),182.73,-5.2,2
2025-03-20 00:00:00,300476.SZSE,Short,84.79,14000.0,stop_loss(-7.8%),91.36,-7.19,2
2025-03-20 00:00:00,600183.SSE,Short,27.37,27600.0,stop_loss(-7.5%),29.63,-7.63,2
2025-03-20 00:00:00,688256.SSE,Short,702.49,1300.0,stop_loss(-6.0%),749.0,-6.21,2
2025-03-24 00:00:00,002236.SZSE,Short,17.15,45500.0,stop_loss(-6.7%),18.41,-6.84,4
2025-03-24 00:00:00,601689.SSE,Short,57.88,13900.0,stop_loss(-5.7%),61.36,-5.67,4
2025-03-24 00:00:00,603296.SSE,Short,78.19,10400.0,stop_loss(-5.4%),82.4,-5.11,4
2025-03-26 00:00:00,601100.SSE,Short,81.36,11800.0,stop_loss(-5.3%),86.09,-5.49,6
2025-04-01 00:00:00,002463.SZSE,Long,32.34,28700.0,signal_buy,32.34,0.0,0
2025-04-01 00:00:00,300442.SZSE,Long,56.69,16100.0,signal_buy,56.69,0.0,0
2025-04-01 00:00:00,300476.SZSE,Long,80.33,14500.0,signal_buy,80.33,0.0,0
2025-04-01 00:00:00,301269.SZSE,Long,113.07,8600.0,signal_buy,113.07,0.0,0
2025-04-01 00:00:00,600588.SSE,Long,15.08,65400.0,signal_buy,15.08,0.0,0
2025-04-01 00:00:00,601100.SSE,Long,78.64,11700.0,signal_buy,78.64,0.0,0
2025-04-01 00:00:00,601689.SSE,Long,57.26,16700.0,signal_buy,57.26,0.0,0
2025-04-01 00:00:00,603893.SSE,Long,172.66,5900.0,signal_buy,172.66,0.0,0
2025-04-01 00:00:00,688111.SSE,Long,298.72,3000.0,signal_buy,298.72,0.0,0
2025-04-02 00:00:00,688256.SSE,Long,632.0,1700.0,signal_buy,632.0,0.0,0
2025-04-08 00:00:00,300442.SZSE,Short,50.85,16100.0,stop_loss(-12.2%),56.69,-10.3,4
2025-04-08 00:00:00,300476.SZSE,Short,64.82,14500.0,stop_loss(-22.0%),80.33,-19.31,4
2025-04-08 00:00:00,301269.SZSE,Short,108.76,8600.0,stop_loss(-5.5%),113.07,-3.81,4
2025-04-08 00:00:00,600588.SSE,Short,13.5,65400.0,stop_loss(-11.6%),15.08,-10.48,4
2025-04-08 00:00:00,601100.SSE,Short,72.0,11700.0,stop_loss(-11.1%),78.64,-8.44,4
2025-04-08 00:00:00,688111.SSE,Short,280.6,3000.0,stop_loss(-6.2%),298.72,-6.07,4
2025-04-08 00:00:00,688256.SSE,Short,575.0,1700.0,stop_loss(-10.6%),632.0,-9.02,3
2025-04-09 00:00:00,002463.SZSE,Short,24.49,28700.0,stop_loss(-24.1%),32.34,-24.27,5
2025-04-09 00:00:00,601689.SSE,Short,45.27,16700.0,stop_loss(-20.8%),57.26,-20.94,5
2025-04-09 00:00:00,603893.SSE,Short,133.52,5900.0,stop_loss(-22.5%),172.66,-22.67,5
2025-04-15 00:00:00,002241.SZSE,Long,20.85,40200.0,signal_buy,20.85,0.0,0
2025-04-15 00:00:00,002384.SZSE,Long,24.67,35000.0,signal_buy,24.67,0.0,0
