datetime,vt_symbol,direction,offset,price,volume,tradeid
2026-02-10 00:00:00,000975.SZSE,Long,Open,29.49,49400.0,1591
2026-02-10 00:00:00,300316.SZSE,Long,Open,55.6,25800.0,1592
2026-02-10 00:00:00,300394.SZSE,Long,Open,291.45,4900.0,1593
2026-02-10 00:00:00,300418.SZSE,Long,Open,58.72,24600.0,1594
2026-02-10 00:00:00,600522.SSE,Long,Open,23.32,62200.0,1595
2026-02-10 00:00:00,601360.SSE,Long,Open,12.94,113100.0,1596
2026-02-10 00:00:00,603986.SSE,Long,Open,287.13,5000.0,1597
2026-02-10 00:00:00,688047.SSE,Long,Open,159.83,9000.0,1598
2026-02-10 00:00:00,688223.SSE,Long,Open,8.51,171000.0,1599
2026-02-10 00:00:00,688506.SSE,Long,Open,270.0,5400.0,1600
2026-02-11 00:00:00,688223.SSE,Short,Close,8.2,171000.0,1601
2026-02-12 00:00:00,300316.SZSE,Short,Close,53.3,25800.0,1602
2026-02-12 00:00:00,300418.SZSE,Short,Close,56.46,24600.0,1603
2026-02-24 00:00:00,000975.SZSE,Short,Close,30.28,49400.0,1604
2026-02-24 00:00:00,300394.SZSE,Short,Close,328.0,4900.0,1605
2026-02-24 00:00:00,600522.SSE,Short,Close,25.35,62200.0,1606
2026-02-24 00:00:00,601360.SSE,Short,Close,13.0,113100.0,1607
2026-02-24 00:00:00,603986.SSE,Short,Close,317.5,5000.0,1608
2026-02-24 00:00:00,688047.SSE,Short,Close,161.0,9000.0,1609
2026-02-24 00:00:00,688506.SSE,Short,Close,289.93,5400.0,1610
2026-03-03 00:00:00,300394.SZSE,Long,Open,350.7,4300.0,1611
2026-03-03 00:00:00,300442.SZSE,Long,Open,98.9,15200.0,1612
2026-03-03 00:00:00,600010.SSE,Long,Open,3.27,451600.0,1613
2026-03-03 00:00:00,600176.SSE,Long,Open,28.4,52900.0,1614
2026-03-03 00:00:00,600522.SSE,Long,Open,30.26,49600.0,1615
2026-03-03 00:00:00,600875.SSE,Long,Open,37.51,40000.0,1616
2026-03-03 00:00:00,600893.SSE,Long,Open,60.45,24400.0,1617
2026-03-03 00:00:00,688506.SSE,Long,Open,254.0,5900.0,1618
2026-03-04 00:00:00,300394.SZSE,Short,Close,333.89,4300.0,1619
2026-03-04 00:00:00,600010.SSE,Short,Close,3.0,451600.0,1620
2026-03-04 00:00:00,600026.SSE,Long,Open,24.95,66200.0,1621
2026-03-04 00:00:00,600176.SSE,Short,Close,26.4,52900.0,1622
2026-03-04 00:00:00,600522.SSE,Short,Close,28.73,49600.0,1623
2026-03-04 00:00:00,600875.SSE,Short,Close,35.11,40000.0,1624
2026-03-04 00:00:00,600893.SSE,Short,Close,56.24,24400.0,1625
2026-03-04 00:00:00,601872.SSE,Long,Open,18.8,83900.0,1626
2026-03-05 00:00:00,300442.SZSE,Short,Close,99.48,15200.0,1627
2026-03-05 00:00:00,600026.SSE,Short,Close,23.74,66200.0,1628
2026-03-05 00:00:00,601872.SSE,Short,Close,17.67,83900.0,1629
2026-03-05 00:00:00,688506.SSE,Short,Close,244.99,5900.0,1630
2026-03-10 00:00:00,300442.SZSE,Long,Open,96.54,14700.0,1631
2026-03-10 00:00:00,600026.SSE,Long,Open,21.6,62500.0,1632
2026-03-10 00:00:00,600482.SSE,Long,Open,37.74,37700.0,1633
2026-03-10 00:00:00,600875.SSE,Long,Open,43.06,33000.0,1634
2026-03-10 00:00:00,601872.SSE,Long,Open,15.5,90300.0,1635
2026-03-10 00:00:00,601898.SSE,Long,Open,16.44,78000.0,1636
2026-03-10 00:00:00,605117.SSE,Long,Open,120.5,11400.0,1637
2026-03-11 00:00:00,002384.SZSE,Long,Open,108.28,14400.0,1638
2026-03-11 00:00:00,300394.SZSE,Long,Open,341.16,4600.0,1639
2026-03-12 00:00:00,002384.SZSE,Short,Close,106.09,14400.0,1640
2026-03-12 00:00:00,300442.SZSE,Short,Close,91.12,14700.0,1641
2026-03-12 00:00:00,600026.SSE,Short,Close,22.71,62500.0,1642
2026-03-12 00:00:00,600522.SSE,Long,Open,29.6,52200.0,1643
2026-03-13 00:00:00,600875.SSE,Short,Close,40.39,33000.0,1644
2026-03-13 00:00:00,601872.SSE,Short,Close,15.94,90300.0,1645
2026-03-16 00:00:00,300394.SZSE,Short,Close,325.06,4600.0,1646
2026-03-16 00:00:00,600482.SSE,Short,Close,33.16,37700.0,1647
2026-03-16 00:00:00,601898.SSE,Short,Close,18.82,78000.0,1648
2026-03-16 00:00:00,605117.SSE,Short,Close,135.18,11400.0,1649
2026-03-17 00:00:00,002001.SZSE,Long,Open,36.5,37800.0,1650
2026-03-17 00:00:00,002384.SZSE,Long,Open,117.0,11900.0,1651
2026-03-17 00:00:00,002648.SZSE,Long,Open,26.96,52200.0,1652
2026-03-17 00:00:00,600026.SSE,Long,Open,23.82,59300.0,1653
2026-03-17 00:00:00,600482.SSE,Long,Open,32.44,43600.0,1654
2026-03-17 00:00:00,600522.SSE,Short,Close,28.58,2300.0,1655
2026-03-17 00:00:00,600875.SSE,Long,Open,38.81,36400.0,1656
2026-03-17 00:00:00,600989.SSE,Long,Open,32.59,41900.0,1657
2026-03-17 00:00:00,601868.SSE,Long,Open,3.42,411200.0,1658
2026-03-17 00:00:00,601872.SSE,Long,Open,16.78,84200.0,1659
2026-03-18 00:00:00,002001.SZSE,Short,Close,35.49,37800.0,1660
2026-03-18 00:00:00,002384.SZSE,Short,Close,111.93,11900.0,1661
2026-03-18 00:00:00,002648.SZSE,Short,Close,25.94,52200.0,1662
2026-03-18 00:00:00,600875.SSE,Short,Close,38.0,36400.0,1663
2026-03-18 00:00:00,601868.SSE,Short,Close,3.31,411200.0,1664
2026-03-19 00:00:00,600989.SSE,Short,Close,33.23,41900.0,1665
2026-03-20 00:00:00,600026.SSE,Short,Close,23.88,59300.0,1666
2026-03-20 00:00:00,600482.SSE,Short,Close,31.13,43600.0,1667
2026-03-23 00:00:00,601872.SSE,Short,Close,17.2,84200.0,1668
2026-03-24 00:00:00,002384.SZSE,Long,Open,105.44,13000.0,1669
2026-03-24 00:00:00,600026.SSE,Long,Open,23.57,58300.0,1670
2026-03-24 00:00:00,600522.SSE,Short,Close,25.63,49900.0,1671
2026-03-24 00:00:00,600989.SSE,Long,Open,30.68,43300.0,1672
2026-03-24 00:00:00,603799.SSE,Long,Open,55.74,24600.0,1673
2026-03-24 00:00:00,688111.SSE,Long,Open,239.98,5700.0,1674
2026-03-24 00:00:00,688396.SSE,Long,Open,44.97,30600.0,1675
2026-03-26 00:00:00,600026.SSE,Short,Close,25.33,58300.0,1676
2026-03-26 00:00:00,600029.SSE,Long,Open,5.74,251100.0,1677
2026-03-26 00:00:00,600115.SSE,Long,Open,4.34,340300.0,1678
2026-03-26 00:00:00,600362.SSE,Long,Open,44.74,32300.0,1679
2026-03-26 00:00:00,603993.SSE,Long,Open,17.9,83200.0,1680
2026-03-27 00:00:00,600989.SSE,Short,Close,29.41,43300.0,1681
2026-03-30 00:00:00,002384.SZSE,Short,Close,102.44,13000.0,1682
2026-03-30 00:00:00,603799.SSE,Short,Close,59.78,24600.0,1683
2026-03-31 00:00:00,000338.SZSE,Long,Open,24.32,56200.0,1684
2026-03-31 00:00:00,000617.SZSE,Long,Open,10.06,134400.0,1685
2026-03-31 00:00:00,002384.SZSE,Long,Open,102.9,13100.0,1686
2026-03-31 00:00:00,300394.SZSE,Long,Open,308.6,4300.0,1687
2026-03-31 00:00:00,300866.SZSE,Long,Open,110.33,12300.0,1688
2026-03-31 00:00:00,600029.SSE,Short,Close,5.74,251100.0,1689
2026-03-31 00:00:00,600115.SSE,Short,Close,4.35,340300.0,1690
2026-03-31 00:00:00,600176.SSE,Long,Open,24.7,55200.0,1691
2026-03-31 00:00:00,600362.SSE,Short,Close,44.1,32300.0,1692
2026-03-31 00:00:00,600482.SSE,Long,Open,31.81,43200.0,1693
2026-03-31 00:00:00,600522.SSE,Long,Open,28.86,47300.0,1694
2026-03-31 00:00:00,600875.SSE,Long,Open,35.86,38400.0,1695
2026-03-31 00:00:00,601336.SSE,Long,Open,61.82,22200.0,1696
2026-03-31 00:00:00,603993.SSE,Short,Close,17.66,83200.0,1697
2026-03-31 00:00:00,688111.SSE,Short,Close,237.66,5700.0,1698
2026-03-31 00:00:00,688396.SSE,Short,Close,45.2,30600.0,1699
2026-04-02 00:00:00,600522.SSE,Short,Close,29.15,47300.0,1700
2026-04-03 00:00:00,002384.SZSE,Short,Close,108.59,13100.0,1701
2026-04-03 00:00:00,300394.SZSE,Short,Close,337.68,4300.0,1702
2026-04-03 00:00:00,300866.SZSE,Short,Close,106.8,12300.0,1703
2026-04-03 00:00:00,600875.SSE,Short,Close,37.6,38400.0,1704
2026-04-07 00:00:00,000338.SZSE,Short,Close,25.1,56200.0,1705
2026-04-07 00:00:00,000617.SZSE,Short,Close,10.72,134400.0,1706
2026-04-07 00:00:00,600176.SSE,Short,Close,26.21,55200.0,1707
2026-04-07 00:00:00,600482.SSE,Short,Close,33.08,43200.0,1708
2026-04-07 00:00:00,601336.SSE,Short,Close,59.81,22200.0,1709
2026-04-14 00:00:00,002384.SZSE,Long,Open,147.0,9600.0,1710
2026-04-14 00:00:00,300394.SZSE,Long,Open,351.7,4000.0,1711
2026-04-14 00:00:00,300782.SZSE,Long,Open,102.25,13900.0,1712
2026-04-14 00:00:00,600115.SSE,Long,Open,4.43,320300.0,1713
2026-04-14 00:00:00,600176.SSE,Long,Open,32.17,44100.0,1714
2026-04-14 00:00:00,600482.SSE,Long,Open,40.61,34400.0,1715
2026-04-14 00:00:00,601872.SSE,Long,Open,18.2,77700.0,1716
2026-04-14 00:00:00,605117.SSE,Long,Open,147.23,9600.0,1717
2026-04-14 00:00:00,688396.SSE,Long,Open,48.76,29100.0,1718
2026-04-15 00:00:00,600482.SSE,Short,Close,38.6,34400.0,1719
2026-04-15 00:00:00,688111.SSE,Long,Open,248.0,6100.0,1720
2026-04-16 00:00:00,300394.SZSE,Short,Close,330.0,4000.0,1721
2026-04-16 00:00:00,300782.SZSE,Short,Close,101.43,13900.0,1722
2026-04-16 00:00:00,600176.SSE,Short,Close,32.12,44100.0,1723
2026-04-16 00:00:00,605117.SSE,Short,Close,137.5,9600.0,1724
2026-04-20 00:00:00,002384.SZSE,Short,Close,162.08,9600.0,1725
2026-04-20 00:00:00,600115.SSE,Short,Close,4.41,320300.0,1726
2026-04-20 00:00:00,601872.SSE,Short,Close,18.51,77700.0,1727
2026-04-20 00:00:00,688396.SSE,Short,Close,49.52,29100.0,1728
2026-04-21 00:00:00,002384.SZSE,Long,Open,157.19,9000.0,1729
2026-04-21 00:00:00,002916.SZSE,Long,Open,285.0,4900.0,1730
2026-04-21 00:00:00,002938.SZSE,Long,Open,65.87,21300.0,1731
2026-04-21 00:00:00,300394.SZSE,Long,Open,345.03,3800.0,1732
2026-04-21 00:00:00,300782.SZSE,Long,Open,111.7,12300.0,1733
2026-04-21 00:00:00,600176.SSE,Long,Open,31.71,44300.0,1734
2026-04-21 00:00:00,600482.SSE,Long,Open,37.86,36800.0,1735
2026-04-21 00:00:00,600522.SSE,Long,Open,31.0,45400.0,1736
2026-04-21 00:00:00,605117.SSE,Long,Open,143.36,9800.0,1737
2026-04-21 00:00:00,688396.SSE,Long,Open,51.75,27200.0,1738
2026-04-22 00:00:00,688111.SSE,Short,Close,247.78,6100.0,1739
2026-04-24 00:00:00,300782.SZSE,Short,Close,104.57,12300.0,1740
2026-04-24 00:00:00,600522.SSE,Short,Close,34.0,45400.0,1741
2026-04-27 00:00:00,002384.SZSE,Short,Close,188.0,9000.0,1742
2026-04-27 00:00:00,002916.SZSE,Short,Close,307.39,4900.0,1743
2026-04-27 00:00:00,002938.SZSE,Short,Close,72.73,21300.0,1744
2026-04-27 00:00:00,300394.SZSE,Short,Close,325.0,3800.0,1745
2026-04-27 00:00:00,600176.SSE,Short,Close,33.88,44300.0,1746
2026-04-27 00:00:00,600482.SSE,Short,Close,40.39,36800.0,1747
2026-04-27 00:00:00,688396.SSE,Short,Close,56.38,27200.0,1748
2026-04-28 00:00:00,002384.SZSE,Long,Open,187.0,7900.0,1749
2026-04-28 00:00:00,002938.SZSE,Long,Open,77.33,19100.0,1750
2026-04-28 00:00:00,300394.SZSE,Long,Open,321.12,4600.0,1751
2026-04-28 00:00:00,300782.SZSE,Long,Open,104.58,13800.0,1752
2026-04-28 00:00:00,301236.SZSE,Long,Open,40.85,36100.0,1753
2026-04-28 00:00:00,600176.SSE,Long,Open,33.51,44100.0,1754
2026-04-28 00:00:00,600346.SSE,Long,Open,20.02,69900.0,1755
2026-04-28 00:00:00,600522.SSE,Long,Open,35.78,41200.0,1756
2026-04-28 00:00:00,605117.SSE,Short,Close,140.42,9800.0,1757
2026-04-28 00:00:00,688008.SSE,Long,Open,172.7,8300.0,1758
2026-04-28 00:00:00,688126.SSE,Long,Open,21.0,69900.0,1759
2026-04-29 00:00:00,002938.SZSE,Short,Close,74.47,19100.0,1760
2026-04-29 00:00:00,300394.SZSE,Short,Close,309.18,4600.0,1761
2026-04-30 00:00:00,301236.SZSE,Short,Close,39.36,36100.0,1762
2026-04-30 00:00:00,600522.SSE,Short,Close,34.3,41200.0,1763
2026-04-30 00:00:00,688126.SSE,Short,Close,20.06,69900.0,1764
